energy_efficiency,co2_emissions,electric_vehicle_penetration,cost_efficiency,public_transport_usage
20.284688768272236,183.91939093848288,11.106958147107296,2.433271606814054,25.139351472584167
21.848291377240848,148.0851719553886,20.94173387938463,1.300878187184069,59.77175496294912
10.929008254399957,150.83512247009077,15.373570198434065,0.937776923234644,32.83866543756608
22.150897038028766,50.80087129545328,49.27225154261197,2.079100474812533,37.04342820344824
13.41048247374583,197.7307349170403,15.62489789069427,0.726134167475876,60.5778842668071
11.30103185970559,181.67489053637212,46.21141186534181,2.928381687715137,15.267437543130551
28.977710745066663,184.2659338595138,29.28293448880413,2.0809931610303423,45.67707118546297
29.312640661491187,148.8866805576308,13.668919487188798,2.9647388023043897,44.69294088238227
26.16794696232922,101.71803929818049,50.63650247157929,1.34723355869659,35.512874156000514
16.092275383467413,184.0472973635721,38.98152851183067,2.9280129029759947,59.78647848544558
11.953442280127678,93.72753922267884,21.78807564317865,0.863905619321559,66.57340368014155
23.684660530243136,134.40673150133043,54.7340587166334,0.6017369308675711,37.92015171481665
18.803049874792027,64.95964585158237,12.262915693527573,0.5824601511365064,37.36882305990398
12.440764696895576,188.29334451991247,20.090980409888147,1.6621759264980678,40.123823780244685
19.903538202225405,71.11556866568199,47.60234639029305,0.7075104936964869,53.387441849983695
10.687770422304368,83.73452085956109,45.46889651549446,1.7804197104190045,50.08361744193774
28.186408041575643,133.72012371923225,24.463584686223903,1.3187512587722512,23.370096952413224
15.175599632000338,164.61395003194724,13.101243767639156,1.339072481185289,13.8337209159606
23.25044568707964,142.90269589044485,52.90390361124719,2.0890224913629245,66.95524778900736
16.23422152178822,84.82008692002341,25.68488190349513,0.9077450153790504,25.664185584022256
20.401360423556216,50.141456379123554,19.78567074641326,2.4163834258493275,48.3158010814355
20.934205586865595,163.57258704611587,35.803091118048854,1.9550772994465868,59.706280164623344
13.69708911051054,197.78109888666407,55.51135996412236,2.787361572118777,28.016605032831176
29.39169255529117,171.48696804591356,12.177328892168768,1.4121016344188084,48.126004819415726
25.50265646722229,119.0309927234923,48.29020440154439,2.956787480167814,16.474014468953495
28.789978831283783,185.565089209866,38.62366139693545,1.939569116785058,68.19588666253964
27.89654700855297,111.4771509677525,31.272455827590846,2.9335048904688343,13.489496503037552
21.957999576221702,128.74011263652014,47.20402220525301,0.5676516351177883,36.29048043045858
28.43748470046233,121.56946510935248,58.29122122208162,2.31994080603097,42.2091545236014
11.76985004103839,117.14358089982876,21.46031055813455,2.5415538107318407,57.42890671980184
13.919657248382904,166.27861539408588,17.18236825360598,0.6329332166912189,17.267711024345274
10.90454577821076,129.0153360904238,55.64408726113485,1.9474241600406144,36.44847843131059
16.506606615265287,97.50756830378242,43.44765387286518,2.504855733973621,27.98269417260714
17.77354579378964,88.72372514877175,31.899301078098297,1.9025968130576816,28.720642941600403
15.426980635477918,55.66209754511501,38.66297851321416,0.6595339760136666,56.72727496391505
26.57475018303859,137.4792742824569,47.2806952588122,2.233618102245779,10.327656701909987
17.135066533871786,84.49421231015513,48.65159493528586,0.6514922866832715,54.94501848015798
15.618690193747614,72.22008830245747,55.99470904094823,2.543672237541096,58.62390580738637
20.853921663164968,148.07449457415163,31.34213944478113,0.6075854582667359,64.08173463052414
12.818484499495252,152.18138867323233,24.67054550096975,0.843493452525927,47.61290819382901
26.043939615080795,162.8232338386499,41.983213339492096,1.1877689763081714,30.007319696334477
11.491012873595416,125.53653445078872,30.78639496397652,2.083411980652,35.634083952932244
29.737738732010342,184.108190780583,39.7299226974489,2.940897749078265,68.18416493724575
25.444895385933147,190.45141300973415,30.99928992279751,0.7945571315498361,62.87120958615113
13.974313630683447,171.10564096887342,17.649789333908725,0.856769173034796,37.81155454596652
10.110442342472048,145.33902230122808,33.471337582947925,1.4221759917524508,66.58378042665535
26.30922856909668,95.55814303867832,44.54589109705164,2.5905478443883005,59.377292524387535
24.137146876952343,197.4417382430332,49.964190383382494,1.6680773818770354,64.06539169958768
24.580143360819747,91.12042507879076,34.66631383982734,1.3040265006395542,50.97863407455526
25.425406933718914,80.39853829856466,18.261894510520044,1.9030095805221527,61.4592426077197
11.480893034681808,116.3231170679874,30.73438548247158,1.151307993614375,63.50596848005954
17.169314570885454,58.52608560685827,49.31469644208491,1.5028997681188023,15.520995072440284
12.317381190502594,196.77416970076865,30.64296353085364,1.331512873080105,67.91301859963951
27.26206851751187,138.26503346246372,44.82653968021111,2.5103525560366147,30.0167859258438
22.46596253655116,133.5428137496263,35.36068408390449,2.810639316095002,36.393970575001326
16.617960497052984,148.36944198495797,22.061156255469832,2.39893048039228,57.51422555156892
11.271167005720471,124.553547166581,49.80752540115372,1.597708940074959,49.89377833434986
16.219646434313244,54.80952756418124,14.210672703534351,1.7608374437416594,63.58359474616344
16.503666440534943,141.8466933260595,36.244514137757534,0.8126842348235892,34.03442504660633
24.59212356676128,157.4260815434646,20.444551712170245,2.3671617778363445,32.39728982056951
22.751149427104263,112.51235909360796,13.353281427068785,1.9911891984876104,11.90133097247918
27.74425485152653,163.59433581067896,35.14669685416244,2.756099990343591,37.763522600179485
19.444298503238983,84.0501949007631,34.97810779674618,1.0015278589378829,53.444246219746525
12.391884918766037,83.1914886599276,45.34504508378604,2.3993153048315303,28.07072305757296
24.2648957444599,74.2125481531361,47.23753465259525,2.211679154297974,37.76359082043049
25.21570097233795,105.79921396837427,46.38957443464484,1.1646138345243804,23.16386610911668
21.225543951389923,177.05180530836253,30.47793664583775,2.1684465988520625,56.36726835228764
25.41934359909122,174.18680932235964,41.58448936132813,2.810933451441624,13.630693680468829
19.875911927287817,107.42363119452556,38.84726213219801,2.796089969167797,52.3229833000299
20.45465658763988,138.3678103970355,31.07808780584598,2.299066436290353,32.73640070469901
18.550820367170992,158.12244747123734,39.86063470929966,0.6201827813351503,12.495764163227248
10.508382534881903,86.18101619420344,57.36239383531313,2.680660843300404,61.20817523750715
12.157828539866088,75.22116288421206,19.644687184068868,2.1444465175113496,39.26331179086991
10.628583713734685,195.81439898184664,55.28860478927631,1.276085632956836,45.95913817696774
22.72820822527561,142.6335969814428,12.672775699159915,0.9681259042642484,53.92184149146741
16.287119621526536,197.2123582750496,25.419460645083035,0.7905096574932928,49.30446598007132
20.171413823294056,100.66339806983436,24.40726243057641,0.6255922481444025,53.8514122488767
28.15132947852186,155.45475499611973,41.31825539404528,2.385258119876891,55.736901074671465
14.9858445829775,83.39054548118565,16.561247588864518,1.0896074973581884,45.349091833876656
18.207658460712597,89.18002569108694,54.11738059198769,0.5606323401081377,31.938269854465403
25.111022770860973,126.7853181904436,51.427570423252064,1.493176629604973,24.58852898298056
14.57596330983245,97.9427188262107,42.603290984263886,1.7065177014808472,64.17419419916723
11.53959819657586,75.14323457608768,32.92069158960989,0.9230755772503172,68.19549067829323
15.79502905827536,89.43210529839891,56.64780210710392,0.6101208404063745,31.45976530589253
13.224425745080088,55.36225916987969,51.5373277360278,0.9728137077451722,16.738643744338013
28.59395304685146,155.663543221623,34.965757404062245,2.197756904591436,23.35223962698588
26.16240759128834,123.81749856287924,45.09366772271556,0.705609193128016,50.24004075923138
22.66807513020847,64.13645996067885,38.34649760898423,1.8875925763924848,20.376002197499844
27.42921180375436,75.75409896927368,39.39711191941323,0.8660299697704167,56.80733638365929
26.07344153798229,65.3801807168966,26.54880347187356,0.9892229339510484,65.38181439248282
13.731401177720716,141.88892124138147,33.10423023124484,1.4826947081667468,67.81909090473083
27.85117996979956,64.13155454187407,13.906071539487211,0.7520633401343284,10.55953035849344
20.786844838313016,163.1423499552824,27.867434583229624,0.933008756955532,67.489249897265
26.14880310328125,53.07663789805868,44.7914257681076,1.3723810286283853,54.411665147777065
27.921825998469863,87.40636819938382,57.66080152530932,1.3241725137459173,15.043013935828135
16.360069499437277,183.6000013837861,58.153205638151015,2.3731787141893297,34.914428126723585
12.201038490553536,157.7796977183369,37.78614345624459,0.686955762816061,52.00272847477054
14.558703250838834,60.94524993885316,40.33111259047911,2.6511268391658587,67.40112955966296
18.542155772525128,173.16891567277696,19.286059275048373,2.540580426848637,19.848483616683552
26.36029531844986,123.95526823103071,44.765405404676535,2.414979099229846,17.66399691561724
27.214611665126867,177.0174540753244,13.532939633719312,1.2734309061578313,38.34082319571272
10.139042610623816,140.110966167559,24.234284289972223,2.557204463851969,68.08593362430935
20.21494605155132,152.27495480492885,43.41816736427211,0.957005200723202,68.28275291548063
18.348220062975575,199.02523405935625,25.515506577174463,0.8110230146375705,23.67488446317456
14.442156209414604,84.85033188860272,12.492343705722716,0.6123908337237184,29.16082887828744
12.397307346673657,143.59183621420826,51.59352046754819,2.84827590751394,64.48191913867927
16.75230342807256,119.04820850860976,25.51650035672815,1.270027244263184,54.09048945112385
28.858194078250385,55.917792938403714,13.15526124293392,2.794044700444765,68.3389857194571
16.464058640415104,52.17059622542976,13.73940822514326,1.181533903798324,63.58890178093326
20.37581243486732,67.8842866726788,22.58793993943768,2.768914898340874,22.9057630188246
24.06037917790356,147.3637610807822,18.900797361076314,2.759822632115221,55.583611564761
17.27259204758588,135.07446318700883,48.71500588900754,2.809190112526782,12.913913893606995
29.43564165441921,133.0144341745591,26.084202333351723,1.7403835982104845,59.06996672448844
29.248945898842223,54.77851437923901,50.23478925199163,2.66486571699723,46.09340574667649
15.035645916507285,120.39544945400104,18.69229989115764,2.8769147404183006,67.36605775818771
19.94497011784771,188.69342267637927,34.64395897720419,1.3115423547429488,67.6019473281447
16.017566196335395,109.638780396597,44.40185667765644,1.5471860142063876,13.048906541461315
15.696809887549351,143.73837046826844,42.59954269329274,2.29810046833936,19.631289133346076
10.737738947090657,166.97280134347153,40.05647049651344,1.2508995543082522,39.05242283912149
22.191286679597937,167.58879187128315,56.24108009655849,2.384523272281648,62.76961149676895
20.05358046457723,127.8920123592907,21.426257385337216,0.6847303630338348,58.86670853776338
11.029575024999788,178.69279181035046,34.68596022310527,1.808745960721356,67.86220158110672
15.57292928473223,108.70671400456204,54.199627503620434,0.805783710209363,47.08504702668045
28.165317719333075,183.30398221771972,13.894688279757853,1.233308691091691,25.39381117369724
14.791237813339448,86.0340749593318,12.794413412653762,1.14656348121618,11.50639837031064
12.897897441824462,92.03246104858566,21.66511437791457,2.5973301839066654,23.375589443232936
19.78905520555126,57.968093629850166,41.65106097690092,0.9837931385154935,50.51639187721748
29.71300908221201,169.33727548134243,22.993981322490345,2.521119800397797,65.57648940058078
14.841105430230009,112.55828543490584,19.51199419043995,2.4849008647698048,29.254220038495887
23.44271094811757,84.36749208670986,32.940115767914605,1.7472076388930748,62.54225981735773
25.23239230657435,84.76854164248695,40.679903438470575,1.084608138990324,33.69389490046939
14.752750879847994,185.209991184385,22.42788535083702,1.0672408498905568,28.49627496211302
24.56432697223719,175.08749006915554,25.0345593361871,1.6623116177896196,40.530654568349085
17.355662654385064,133.0296328035775,40.677965240575695,0.5220225184837908,36.53640954457691
22.64611661187159,142.41662006235816,57.28692109947264,1.8283768865284156,64.82799211102109
22.670594215217896,121.14883558254364,43.73708637190441,2.8819488144176386,38.09541684448759
20.71549368149517,108.74998143182134,49.145207179228,0.8867672046564913,26.64012323338453
11.805795401088163,187.3215321827497,28.34050473777344,1.9333640536890084,60.553934650114215
26.70604991178476,68.84190552804532,23.612717969223304,2.904446721611142,69.924970699574
16.415601299434716,112.7670184574342,32.71338716013113,2.6513053487290006,48.89028515087944
13.730370207997083,101.6842861981813,50.35664143558368,2.6259502909533508,25.02768213618152
10.815502831095278,124.72260803767226,32.81498208952779,2.5546248259904725,24.32890462079076
21.81785886376484,118.64478118177628,52.33627043949305,1.272559015140464,13.46240177291559
23.55128723684565,127.8334297476622,59.43859903475635,2.7265420781670304,14.637582310845092
10.331756578557124,70.98784658404911,13.601333286516816,2.8533508780829275,64.89898571096575
20.24186116598562,126.97122522699156,12.270507804185184,1.7394810582475984,15.789226422973034
14.529915503958758,86.36282208308162,17.479485145668093,1.3864276181486468,39.060630896606725
22.903455808189,77.64970234822869,29.21848378671731,1.5355725390146402,51.887306781590695
13.48732858009983,59.72513281792868,16.55211045727162,1.335516104578164,61.02128696641618
23.81875476204932,164.39788381342112,53.5332238809378,1.0310461050613502,20.27625701522364
17.734706926010748,114.116288128484,11.15731255135319,2.046121175632224,36.26672074752141
28.73459977473469,143.99655249676374,25.78963581679113,1.9064922156133075,25.08881170082665
12.750418882919863,159.1390014957115,19.234731474710262,1.656462677598189,25.349385397996095
16.82132702100517,151.89749979703302,56.57696650787662,0.7396134667120795,28.23035844920055
12.269470424811782,120.57510786345236,43.4740502445014,2.4922324117649994,45.22697286510804
28.493872365571256,108.18477934275948,55.60151282256872,0.937333906876973,10.994648301135292
27.54678706761962,106.39398644609956,58.61643551551967,0.7864051084901204,34.52597717893168
15.158832554303112,146.00731953950844,34.854912183868464,2.0576784887073685,21.209808113967554
23.19968092068358,124.219153241281,21.715955402401317,1.496610903094308,68.02711051075809
26.34444400402432,177.3698371982766,19.686439309829463,0.6495211883808236,44.96374955501862
21.10401623198925,181.2052976490068,21.14594308429203,1.3889208874026455,62.08572812981936
20.59301156712013,75.58405670097777,45.42966538110014,2.429450880712407,21.741399206176723
14.837045818009036,70.43504773185884,12.022286406150036,2.038123013042744,58.60094195942727
11.862055356117985,144.56013890539992,12.568053651635744,1.406965057467492,34.886947678314
27.944315159066534,95.18386220934192,40.4071471191575,0.97951197908647,20.661681330964143
28.008361143266608,52.78560781476483,42.10285733687033,2.079489052011933,55.67471214329397
22.66202914546536,183.2964004044433,43.263146216123005,2.718888252365888,55.72066585691686
16.780595820974014,84.03511508657124,28.59402522942956,2.1156817950397846,69.75327441184366
16.984191492253217,189.39209775287136,50.29724443570765,2.5322596366255605,56.85623570788984
24.519113577404788,157.61516763173805,36.68122938633088,1.803819596385928,18.71603487562767
27.942205199051543,164.39802348672265,15.273281500470972,2.294927766852572,29.35268450714369
27.741728485302342,80.21922436897407,49.85496535336726,2.740566934445881,37.10361503746876
25.59751091715248,85.12916384252193,57.65338931352292,2.432947445646638,17.599168342587706
22.84063292308576,128.19016307360988,13.001815650117932,2.774634883495364,57.28233846686884
11.682799299900976,75.81497789747932,29.567566935029,1.5778490052901497,41.60191227475519
13.232574281892276,95.81475390245484,34.37580224173738,2.7605506378176417,66.6669741457452
27.971083770541583,98.21937169217068,17.323538003915846,2.053918086204269,45.35848867154922
22.1285811931918,73.94448998791461,53.385447389143856,2.675121915204234,41.37394502429523
10.183941032332593,80.77742500927411,24.2074822445022,0.5984413260945884,14.28550917597186
12.029430857320644,168.28277630123847,49.150426996908,2.14463095478384,18.960754296674665
23.270035382161115,75.07937818209025,43.5497241014158,2.6199376971947466,60.97156460584907
10.101231676924376,54.26860877658837,39.902291123351176,0.9355050841079994,69.4405586695485
13.216161028349973,144.40324139434077,19.60714243482772,2.154467333662308,34.910748153896165
20.974675787331723,196.3974679088675,21.035176027545283,2.5623867855415785,58.60516502349574
23.837903953853864,99.6820721934682,12.367420237328464,1.2198734240815927,47.65514597983911
23.03922519005201,67.79835547943784,22.03562148911332,1.51311581976598,67.54355642030282
14.485386189211196,135.55809880512962,27.272180473025703,1.9237942962480483,24.2882341266456
24.24358442695072,185.95313166434693,51.65726519312127,1.797919222211405,42.69014458047658
14.744981749936002,167.6092669742718,28.319633335740264,0.5979734825928391,34.52774910055574
16.507993963185356,143.3773802619074,47.731089138280325,0.7466802452135336,42.502958556580914
24.92982810236048,97.2584744911399,31.972114064774377,0.7511664482609033,26.13148500513131
22.99265798094429,131.282025991433,49.24341559969442,1.1556697637479374,39.86476976294464
26.98446820988356,63.6867261956383,58.81358002185199,1.114660282006123,47.48824880348591
23.15225784600687,151.84181364210048,21.992077902879004,2.355555959466999,14.872953039969524
21.36617206670943,158.76440283464763,53.11708059819381,1.9318609650403613,54.57923528845739
11.87349535656185,194.7547434364878,41.091204315288735,2.409940211613103,52.39137778962504
17.35431606118867,89.05960381176075,50.86471307943274,0.6747401435271754,62.82745608708911
15.304047353634507,52.7684628564534,42.57929511339026,1.7130355936790016,35.55139310859553
14.87979286758167,131.8412696640726,31.197475363707508,1.3094389481631736,13.700147956883065
29.460211095048912,156.01857565952218,21.40374697208952,2.6248482768893657,37.68766774130121
17.861954493335208,168.5611213824482,13.501761266558251,2.2694728922747585,18.256550323717686
27.840931103542268,79.0608399537216,36.775918223035845,2.673146177066991,48.84680881130907
22.622772519945254,89.26293035555355,59.51630472634328,0.6160678060151501,12.82789144787835
25.896226070832967,126.88863879009445,46.90209025071031,2.302058723916501,32.43978437366171
20.052741862103844,99.59012149550028,26.36727706995083,1.850020880398945,14.970573909249724
21.53807769252718,179.07672298811676,51.36024000433676,2.5625000725389144,10.201986044296198
19.85035387637728,121.06402306080804,48.44920000882033,1.7679014773145525,67.63343343409551
13.90485975596089,169.93679661530047,24.08178966767284,1.8505226947547724,69.76764088157681
24.44904230523011,137.09296407235308,10.715374489711737,0.6294184523551628,43.33017709190878
15.615447248817116,165.9635212425668,15.90813192669748,2.1713071625899167,24.33735099672904
10.486319328629076,99.90094797954858,53.86530951560288,1.1828496890126252,64.66594220851945
22.909445918143355,174.71249328954667,51.82815176524359,0.5492348054470513,65.3821958245664
13.542213588140978,91.18584733265324,24.76045004391812,0.6660929062650751,61.27053347024236
28.809171687058285,131.91482120049363,24.25977131422102,2.893214022415064,42.66219907404293
29.078571540051747,82.10106697608114,49.64324935512356,1.3651932239496174,14.482129653761646
28.29728780440897,121.328978243929,56.8868734947711,2.670189071552897,15.30633565220787
17.403174005108887,97.72628142630546,48.95686283988,2.89919308517314,63.79718726275931
10.309132330577349,90.00551459558213,40.27893385153807,2.858167972093307,62.54961084743376
28.566371251754507,195.04775270420564,22.133567516590222,2.7043131017485504,36.06383495087306
18.563682966346285,74.01111582300959,36.28739570476303,2.737109781153252,29.68927716858552
29.333096380873396,168.09887561860927,21.67559292966323,1.2225201108523789,48.64743520864613
29.272399541785056,197.62474392248225,50.40057100483868,0.8786747256508958,58.41927689533149
27.060189109347203,52.98522256101168,29.348053975886863,2.098156405219809,53.90109652310926
15.888977841391714,154.85411210631423,51.68486084970131,1.7202639796720596,46.93617628304238
17.701954572038506,87.93677083344306,29.080460899136263,0.7468667967379277,23.890662666689884
27.022733430337137,56.07317364924567,51.207470259994565,2.193853290056027,25.75029215324291
16.338440103125553,110.43343684349462,26.665890758262098,1.9071500187119332,53.4440488838621
13.38985493372185,190.2826715256313,32.00663523088349,2.6576685020260977,58.157191147061866
21.136025249167005,51.76476415504965,40.77442096713288,2.0229594892209963,16.968111285975393
28.72309548321562,138.18285378946726,13.514380701495934,1.934865449304384,21.237822862678364
23.92059593349946,125.20947178929865,57.41035309077322,1.60187930833157,50.828215730642285
21.4012234017873,181.0076246556571,38.68028930619016,1.6569676747221758,33.33919524828407
11.94352987541537,62.60025717809385,35.391000734540114,2.8859530674477902,43.79757203626184
22.3001445339834,152.22890448299756,51.969698555995606,0.8461150235005983,46.88889715933817
29.801077002085265,152.01645476499158,53.28813649484138,1.6155470464554678,56.57220803603992
12.80168030473048,150.36200252934248,36.1130202264508,2.139568084817107,58.34301704301445
20.366593047274733,191.35017424025557,56.36311628968187,1.582526613975999,26.805774715687388
27.547461438559107,173.46312935103208,13.236888303824031,1.2080390676018944,42.47780373533028
24.815372355084087,56.29590893652591,15.661289612560877,1.218393426907137,17.411436317312816
23.94031481990536,120.66242760567698,39.83941150072201,1.0841401156442894,60.52091012185292
24.049681679742186,109.69295843020002,27.703293089679185,1.3597580014577242,60.72687629999174
17.189823024395103,96.52208316362032,33.21125830945994,2.6791869389589174,27.970343139967387
15.871836885289866,117.7005087731146,26.40396089485833,1.763061375807488,19.637212445322557
26.187223109570272,107.6291277388966,30.23626557224678,1.100596820194546,14.205506692015994
26.202267893583617,114.8500849817998,51.132317357314975,1.461316792566331,44.49858651469516
27.341446371602075,196.8892798412964,39.67380999271524,0.7645760301964201,15.485686023992788
28.264811051129428,63.29494621243711,59.86722746417491,2.760089349346845,50.835690677236
20.22684797721876,188.33463047580943,49.343959891048144,1.52049458022858,50.68758406204878
20.030325893743992,122.035507020654,23.68331270509133,2.950978011482689,46.83924442789748
25.965903579335503,143.56133682493115,23.21725588633481,1.368846933156298,62.593630111785664
22.999278615555305,174.52744499265407,26.79491350585036,2.5908901180678026,32.69684156374791
24.03933754515407,104.06945437238832,52.16297403238713,1.140963283228633,64.13617495747465
25.91585338872202,114.56328621319504,11.36438253252828,0.6903822334440055,12.215522130767852
27.80010683635133,111.42777204180707,21.50906394356289,0.5793334041845017,16.76541927528445
16.759903137030715,106.20965338036396,55.24592101721335,2.015421066611959,34.732333751106594
17.51165905279888,188.82939824703425,41.9948218041626,1.2789341791839737,45.63958112131441
11.87963879681738,174.3394836789518,21.34235477505282,1.608799701189571,11.942538198361936
21.56560281992348,66.34999847944641,20.957248411629017,2.5466175890019884,44.046068285455846
10.718845475934842,66.2185028715644,53.13090508797153,1.1202702142370051,28.44389898898189
19.3119603626492,114.18042722794868,54.687875413852325,1.2716311918372831,63.22880846870975
20.85289269415153,64.79860650992136,22.806554548105765,2.613340462646668,41.997075500123856
15.730825042565687,142.86396429066795,31.02551790382661,1.7319056833587605,45.273634493046025
21.81666521138021,71.55374108926009,51.72978693141586,2.569162917631219,66.737308666893
10.610004998780989,128.35598959502016,48.55037193049427,1.436190008665791,55.85026159927561
10.746963774984287,51.082992050557664,50.69580532830423,1.495924952067771,36.29639596880594
26.452011213193167,97.489452261897,35.91990953939844,0.9178459044456406,38.61277689736116
17.20381282822526,151.5786085508983,55.577452415258655,2.790864633987416,48.87543211356393
12.541210253037695,122.60584103417726,26.297577197721765,2.741959235031524,22.011952999030783
20.44486520109609,196.74042289984823,17.8336067173759,2.9605425364119338,15.319050429647358
25.399871061972217,181.1155694099316,45.43661662824324,1.506117817924279,28.674190956737103
14.316420549936865,103.86061685647267,36.96772080034482,2.546537354396605,56.70296787617382
22.457809516380003,56.82298122084119,52.72928844047405,1.5373843291802964,25.439427926197062
11.70694929987536,176.84394501725282,14.057962456235748,1.6357469723024318,17.845552020155182
11.033634423372154,186.6851465472007,52.18462017190334,2.574998483987061,23.141355907735612
20.62709263136296,173.0941090128555,24.66473266044111,0.9434169272159992,50.73837472034238
20.81270243220213,69.19249113796474,42.74278335840915,1.0507773361543808,46.83688340161113
22.74859802996413,199.6872701618432,12.00643945391279,1.2868206009895375,51.29889983778617
24.52182667445323,88.78763323291608,40.47906481518004,2.470447581250144,29.317487360822923
29.51704158925069,158.6307369212555,45.8635844593668,1.431628873420207,64.0513676159963
20.326006966023904,186.20523145035824,28.43751072528101,1.395420520701904,37.10622143968872
16.45912945882492,85.35306714960642,20.77053526310701,2.997040863138104,40.822781915616616
25.90372389537407,186.2387832015599,36.88153383017725,1.4595153577486988,66.92847856012763
15.416645025241484,96.42223687923004,51.65954022178233,1.1194263407889675,68.75663607669853
18.77942841411272,196.46198335760843,26.17736791483254,2.0580341955023584,49.6925635549931
11.56912762684532,92.1890030570712,22.623464876063977,2.504699879887502,66.68879155454746
10.50701486830915,193.01537371367527,23.946765431884383,0.6740195843078982,42.4904431804266
29.252968293558503,58.03169763390123,57.45660764583322,2.047230577846188,28.436976734006304
26.71960241024412,156.39080175047195,27.963845788227985,0.5893386397005619,28.90557135799248
23.91948412187396,129.81667007555058,10.18021199441436,1.8158308774487948,43.53643539294073
18.1790588882854,121.6815615684096,49.08406039798098,1.142478909394523,46.30216723931191
13.465886401416917,83.52414713837601,44.96373976676951,1.2666042441829644,36.37702419518493
13.12874085342172,155.8393684664738,16.428413230148443,1.6677399099559564,63.02628901071064
15.004857963291906,78.62142371694607,59.24521245674563,2.817768651863968,35.60176712281303
20.984533294122407,132.92626939771523,40.40311426525556,2.276668266469691,26.40541881986007
24.291918454001248,87.98680445603762,35.03897454703007,2.842113990711241,10.478912700612389
23.203947534354626,193.3432069672034,29.11096338114455,2.149927511396694,68.23415668945822
15.598677938918858,54.29467907534792,54.9336377781819,0.5177693677196491,59.458796988576665
29.09730561326388,79.95924201668548,22.198174070928165,1.163962993369194,46.93357508111974
24.75793833391537,86.34659095811716,24.28844501099509,2.764431444300935,59.83253523420768
21.08708105022801,112.11017386517248,16.120540334328346,2.108613802419362,58.61735381505663
22.234414924687044,84.90953628050804,47.955954779213,2.9541180914256877,65.9110468135495
18.3920012485558,123.7023635403178,39.77746402029267,0.889910048045739,33.16406100162249
14.954619790023148,180.86982848878085,40.45330846272492,1.2418695827662989,43.29113452515645
17.119453573025233,156.80951321137562,20.92352155097318,1.4059191487925908,15.917681423214756
25.15692220928738,136.99429708026668,42.558419456354194,1.3163945454182764,67.91892554313839
10.287869772595116,63.350476697401945,48.2729223623432,1.1299788253747016,69.10762415694998
12.321452810138323,154.09881625839134,27.894426536284463,1.6086642893919447,57.3450548758721
10.920052840435057,74.96214264664098,50.06735719808561,2.105745308423428,37.24725898890021
10.814576046379402,167.9551078942547,27.439529426601048,1.2781423072167402,39.79400505486146
27.109211680220145,87.50851377652297,47.906923075464384,0.6992498082856392,36.122015979271424
24.073157187600472,112.55730924813514,11.68650537288595,2.2713313172329084,27.598638191333823
19.483476581746505,102.5705303476892,37.55823007368264,1.6475413894531716,41.667484332926
11.95668321302003,178.82208720122853,58.47632803199433,1.8912057652251584,13.206704170034008
19.832317502336647,68.98166880701122,59.06223003411954,1.6385016429097878,69.5132237162301
19.469435415611315,134.84673235771828,24.08762891708703,2.725893758637276,35.44300810984845
13.464037398200304,71.30924141645934,32.06995455401777,1.89686249291595,65.64199504222637
